RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
1,true,0,117,0,10,62,1,10
5,true,0,130,39,5,53,3,10
11,true,0,100,86,2,33,1,4
6,true,0,115,25,6,29,1,4
5,true,0,107,40,10,51,4,7
5,true,1,49,101,19,2,7,1
8,true,1,90,100,22,7,4,3
10,true,1,92,140,16,0,4,0
6,true,0,126,97,7,55,3,10
5,true,0,107,20,7,47,3,7
5,true,0,100,31,9,18,5,5
5,true,1,65,142,22,0,6,0
4,true,0,114,24,0,26,0,4
9,true,1,83,114,28,3,7,1
3,true,0,136,13,4,69,2,10
5,true,0,116,40,9,30,4,4
7,true,0,109,11,0,17,0,4
8,true,0,106,68,10,31,3,10
3,true,0,106,69,8,81,1,10
3,true,0,110,37,9,46,4,7
6,true,0,140,77,10,51,4,7
4,true,0,115,10,5,64,1,10
7,true,1,63,102,24,3,6,2
6,true,0,107,52,2,41,2,7
6,true,0,155,33,2,59,1,10
9,true,0,160,53,7,69,3,10
3,true,0,115,0,3,61,1,10
6,true,1,53,123,35,1,7,1
10,true,0,132,86,5,48,3,7
6,true,1,45,130,41,9,7,3
4,true,0,116,6,2,53,1,10
3,true,0,105,8,1,37,1,6
7,true,1,81,104,30,10,4,4
8,true,0,102,99,1,53,1,7
1,true,0,101,0,1,40,1,7
3,true,0,102,0,10,21,4,7
6,true,0,146,19,8,74,3,10
5,true,0,115,16,2,49,1,7
7,true,1,83,139,50,7,10,3
5,true,0,105,32,3,21,1,3
2,true,0,100,0,3,14,1,4
8,true,0,114,45,7,46,3,7
6,true,0,128,36,3,56,1,7
2,true,1,14,100,33,8,7,3
4,true,0,100,5,5,14,2,3
5,true,0,123,11,10,49,3,10
8,true,1,78,157,73,10,10,4
10,true,0,101,98,3,21,1,4
2,true,1,0,106,37,9,7,3
6,true,1,49,123,33,1,7,1
5,true,1,43,114,25,7,7,1
7,true,1,62,130,64,9,10,4
8,true,1,82,112,28,6,7,3
3,true,1,3,121,63,6,10,2
6,true,0,138,11,4,72,1,10
6,true,0,102,56,7,13,3,3
6,true,0,142,40,10,56,4,10
3,true,0,113,0,8,44,4,7
4,true,0,108,8,7,31,2,4
1,true,0,106,0,0,73,0,10
2,true,0,128,0,4,55,1,10
11,true,0,121,92,9,38,2,4
6,true,0,139,38,8,51,3,10
6,true,1,70,148,29,0,7,0
2,true,0,103,0,3,16,1,4
2,true,0,111,0,2,41,1,6
7,true,0,102,81,0,20,0,2
8,true,0,100,70,9,13,4,5
8,true,0,107,82,8,21,3,4
4,true,0,112,28,2,28,1,6
5,true,1,53,107,22,9,4,4
13,true,1,97,117,20,0,7,0
6,true,0,100,3,6,23,3,4
5,true,1,91,126,53,7,10,3
10,true,0,108,79,7,30,3,4
7,true,1,61,116,38,10,7,3
7,true,1,99,108,13,4,4,1
5,true,0,102,70,2,40,1,7
9,true,0,108,71,6,36,2,7
8,true,0,111,75,8,42,3,7
8,true,0,121,38,10,54,3,10
7,true,1,67,105,16,4,3,1
6,true,0,103,88,10,34,4,7
4,true,0,148,0,10,78,4,10
6,true,1,53,128,54,6,7,4
8,true,1,85,102,15,10,5,4
4,true,1,0,133,51,0,10,0
3,true,0,104,0,8,41,3,6
5,true,0,110,11,7,22,2,3
5,true,1,15,103,18,10,4,4
5,true,0,116,54,3,27,1,4
8,true,0,154,59,8,74,4,10
6,true,1,52,108,19,9,4,4
5,true,0,129,12,2,48,1,7
6,true,0,155,47,0,45,0,7
4,true,1,49,127,12,0,4,0
6,true,0,124,45,7,45,1,7
6,true,1,78,111,37,10,7,3
5,true,1,53,111,48,1,10,1
3,true,0,121,0,8,37,4,7
9,true,0,101,71,7,23,3,3
6,true,1,86,148,38,0,7,0
7,true,0,101,17,10,21,4,4
7,true,0,111,49,8,38,3,7
7,true,0,106,34,7,18,3,3
4,true,1,44,116,35,6,7,3
7,true,0,105,41,6,37,2,6
11,true,0,147,79,5,65,3,10
7,true,0,130,10,8,51,4,7
7,true,1,59,107,18,4,4,1
7,true,0,119,90,0,35,0,7
8,true,1,30,124,29,0,7,0
6,true,0,129,54,0,13,0,4
8,true,1,39,100,33,7,7,3
3,true,0,111,53,0,22,0,4
4,true,0,112,15,7,37,2,7
5,true,0,114,26,10,31,3,4
10,true,0,129,90,2,50,1,6
3,true,0,109,42,10,21,4,3
5,true,1,51,103,26,9,4,3
8,true,0,127,92,9,48,3,10
8,true,0,102,68,5,18,1,4
7,true,1,54,100,35,1,7,1
7,true,0,127,39,7,54,1,7
2,true,1,0,101,27,4,5,2
6,true,0,104,6,9,33,4,7
6,true,0,122,54,9,42,3,7
6,true,0,109,51,8,21,3,5
7,true,0,142,22,4,52,1,10
7,true,0,115,43,8,24,4,4
8,true,0,112,26,5,21,2,7
7,true,1,64,114,35,0,6,0
3,true,0,117,0,2,62,1,10
11,true,0,113,55,6,32,1,7
3,true,0,110,32,7,51,3,10
5,true,0,111,38,0,24,0,4
10,true,1,94,133,49,7,10,4
7,true,0,121,70,7,38,4,7
3,true,0,113,10,1,50,1,7
8,true,1,26,128,22,0,7,0
6,true,0,108,40,7,26,2,7
3,true,0,117,0,6,25,3,4
6,true,1,44,112,47,9,10,3
6,true,0,100,66,6,39,2,7
9,true,1,75,113,18,1,4,1
11,true,0,100,48,8,13,4,4
9,true,0,110,90,8,29,3,4
2,true,0,108,0,8,49,2,10
6,true,0,110,96,9,36,3,7
6,true,1,45,145,26,0,6,0
10,true,0,108,63,5,35,2,7
6,true,1,41,101,39,8,7,4
7,true,0,118,72,8,30,4,4
9,true,1,78,115,17,1,6,1
3,true,0,107,0,7,36,4,7
7,true,0,119,81,8,33,4,4
8,true,0,124,90,10,40,3,7
6,true,0,109,24,6,19,4,4
4,true,0,100,93,7,60,3,7
4,true,0,137,50,8,60,3,10
5,true,0,107,38,7,38,2,7
4,true,0,115,46,10,55,2,7
4,true,0,115,36,6,34,3,7
7,true,0,110,81,9,20,4,6
8,true,0,106,98,6,29,4,7
3,true,0,146,14,0,32,0,4
9,true,0,129,76,10,51,4,7
9,true,1,91,119,15,0,4,0
6,true,0,100,12,1,24,1,4
2,true,0,133,39,2,63,1,10
2,true,1,22,105,64,8,10,4
3,true,1,16,101,33,10,7,3
6,true,0,119,10,5,31,3,7
5,true,1,62,107,31,7,7,3
1,true,1,0,112,14,0,3,0
11,true,1,98,104,30,10,6,3
5,true,0,102,47,2,29,1,4
5,true,0,104,36,9,17,3,7
7,true,1,52,120,11,0,4,0
3,true,0,102,9,9,48,4,10
5,true,0,111,78,9,62,4,10
6,true,0,147,66,0,26,0,4
6,true,0,114,10,1,16,1,3
5,true,1,63,137,45,1,10,1
7,true,1,70,110,21,6,7,1
4,true,0,103,55,10,41,3,6
5,true,0,107,40,9,48,3,7
6,true,0,117,40,10,60,3,10
3,true,0,103,5,10,27,3,4
6,true,0,141,80,1,47,1,7
9,true,0,104,43,10,19,3,3
3,true,0,125,0,1,67,1,10
5,true,0,137,74,1,57,1,10
6,true,1,37,102,23,9,4,5
5,true,0,107,43,4,44,1,10
8,true,0,148,95,6,56,2,7
5,true,0,120,13,7,37,3,7
6,true,0,114,55,4,23,3,4
4,true,0,156,38,7,71,1,10
3,true,0,100,0,10,31,4,7
4,true,0,114,51,8,46,4,7
5,true,0,102,45,1,30,1,6
6,true,0,123,37,10,38,3,7
5,true,1,19,110,51,9,10,3
4,true,0,102,23,2,13,1,4
5,true,0,103,15,9,33,2,7
1,true,1,0,124,78,8,10,4
5,true,0,109,29,1,30,1,7
6,true,0,138,0,0,17,0,4
5,true,0,137,0,4,42,1,7
3,true,0,123,38,7,59,2,10
8,true,0,101,33,4,29,2,6
8,true,0,104,65,4,11,1,4
2,true,0,101,8,8,55,4,10
7,true,0,102,35,10,17,4,5
7,true,0,105,75,10,42,4,7
7,true,0,113,40,8,35,4,7
4,true,0,146,12,1,64,1,10
5,true,1,16,121,27,0,7,0
7,true,0,111,74,8,54,3,10
6,true,0,117,82,5,34,1,7
3,true,0,100,0,10,24,4,6
7,true,0,100,60,1,14,1,4
5,true,0,113,36,6,35,1,7
10,true,0,126,72,1,30,1,4
5,true,0,119,73,4,28,1,7
8,true,1,57,127,56,10,7,4
7,true,0,119,74,9,51,4,7
3,true,0,129,0,7,42,3,7
7,true,1,84,121,53,8,10,4
8,true,1,63,123,16,0,4,0
3,true,0,108,0,7,64,3,10
3,true,0,117,15,9,31,2,7
9,true,0,150,35,9,60,4,7
3,true,0,103,0,9,22,4,6
6,true,0,113,16,8,45,3,6
2,true,1,0,113,59,2,10,1
7,true,0,115,92,6,58,1,10
5,true,0,111,52,8,34,4,6
5,true,1,56,114,13,0,4,0
6,true,0,106,46,4,36,2,7
6,true,0,100,83,2,23,1,7
4,true,0,115,43,3,39,1,7
3,true,0,103,0,10,26,4,4
6,true,0,101,60,7,27,3,4
7,true,0,111,82,6,35,3,7
4,true,0,117,20,10,41,3,6
8,true,0,109,64,2,73,1,10
10,true,0,105,93,10,24,3,4
10,true,1,54,139,52,8,10,3
6,true,0,120,49,9,46,3,6
6,true,0,124,0,9,40,4,7
4,true,0,114,0,9,36,3,7
3,true,1,17,108,37,10,7,3
5,true,0,136,13,5,42,3,7
7,true,0,102,62,3,32,1,7
6,true,0,104,81,2,25,1,4
8,true,0,124,94,6,40,3,7
9,true,0,112,91,8,32,3,7
6,true,0,112,64,10,33,4,6
4,true,0,104,0,10,21,3,3
5,true,0,134,0,10,63,2,10
5,true,0,110,0,5,29,3,4
8,true,0,123,72,8,33,1,7
5,true,1,24,118,42,4,7,3
6,true,0,112,41,5,19,2,4
4,true,0,102,7,1,14,1,4
6,true,0,101,35,1,14,1,4
5,true,0,138,84,1,53,1,10
8,true,0,107,43,6,35,3,7
5,true,1,31,104,11,0,3,0
8,true,1,71,131,36,3,7,1
6,true,1,34,136,23,0,4,0
9,true,1,72,130,15,0,4,0
6,true,0,119,67,2,26,1,7
4,true,0,114,17,0,57,0,7
6,true,0,100,31,10,35,3,7
8,true,1,76,101,15,7,5,3
11,true,1,98,114,13,0,3,0
6,true,0,109,86,3,33,1,7
7,true,0,113,34,10,24,1,4
7,true,0,111,46,9,69,3,10
8,true,0,100,84,3,35,1,7
6,true,1,36,124,49,7,10,3
8,true,1,97,104,28,3,7,2
2,true,1,0,105,58,9,10,4
3,true,0,149,18,4,72,3,10
3,true,0,102,19,5,32,3,4
2,true,1,0,106,46,3,6,1
4,true,0,106,40,2,31,1,7
6,true,0,127,45,10,39,4,6
5,true,0,109,22,3,27,1,7
9,true,1,38,112,19,4,6,1
7,true,0,132,55,10,47,3,7
9,true,1,63,121,42,8,7,2
7,true,0,106,33,9,28,4,6
5,true,0,102,32,8,41,3,10
5,true,0,124,21,10,53,3,7
3,true,1,51,122,24,0,7,0
8,true,0,109,65,8,36,3,7
6,true,0,152,58,7,72,3,10
7,true,0,101,95,1,13,1,4
2,true,0,121,0,6,42,3,7
7,true,0,103,62,2,59,1,10
3,true,0,151,0,3,58,1,7
9,true,0,101,63,10,16,2,4
5,true,1,24,103,15,0,6,0
7,true,0,103,78,9,27,3,4
3,true,0,112,0,1,63,1,10
4,true,0,112,58,7,35,3,6
6,true,1,75,109,38,1,7,1
4,true,0,124,29,1,58,1,10
3,true,0,107,0,1,18,1,4
6,true,0,108,64,6,36,3,7
6,true,0,108,69,7,46,1,7
6,true,0,118,83,9,59,2,10
8,true,1,96,104,39,3,7,1
7,true,0,102,57,5,26,3,7
5,true,0,117,64,3,38,1,6
7,true,0,128,57,8,59,3,10
5,true,0,160,46,1,64,1,10
7,true,0,122,49,10,38,4,7
8,true,1,58,105,15,5,4,2
6,true,1,78,120,35,2,7,2
6,true,1,65,105,50,4,10,1
3,true,1,20,113,11,0,4,0
5,true,0,102,57,9,38,4,7
1,true,0,115,0,6,75,1,10
8,true,0,103,57,1,22,1,3
8,true,1,78,109,29,2,5,2
4,true,0,128,71,1,34,1,7
4,true,0,110,0,10,29,3,7
6,true,0,118,60,7,38,3,7
6,true,0,115,57,10,41,4,7
10,true,0,102,94,8,37,2,7
7,true,1,85,129,49,4,10,3
5,true,0,111,9,8,32,4,7
5,true,1,76,102,30,6,6,2
10,true,0,108,73,4,41,1,7
4,true,0,103,19,4,32,1,7
6,true,1,28,115,38,0,7,0
7,true,1,46,110,43,7,7,2
7,true,0,109,82,9,22,4,7
3,true,0,110,0,8,73,4,10
8,true,0,101,72,9,26,3,6
7,true,1,66,113,27,0,4,0
7,true,0,105,91,1,31,1,6
4,true,0,131,79,0,72,0,10
6,true,0,105,45,7,48,3,10
9,true,1,90,103,34,10,5,1
5,true,0,101,24,7,39,2,7
5,true,0,121,28,6,33,2,7
6,true,0,121,46,10,68,3,10
7,true,1,96,135,32,0,6,0
3,true,1,16,140,60,1,10,1
6,true,1,75,102,43,7,7,3
10,true,0,116,46,2,32,1,7
9,true,0,117,90,6,53,3,10
5,true,0,102,36,8,30,4,5
6,true,1,50,140,25,0,7,0
4,true,0,101,20,9,28,3,5
7,true,0,117,90,7,28,3,7
6,true,0,147,25,9,64,4,10
8,true,1,93,102,32,10,7,1
7,true,0,121,7,5,42,2,10
6,true,1,94,123,32,1,6,1
6,true,1,68,105,34,8,6,3
8,true,1,98,117,21,1,7,1
8,true,0,126,84,10,47,4,7
4,true,0,111,17,10,26,4,7
5,true,0,106,39,2,15,1,2
9,true,0,108,77,10,20,4,2
4,true,0,126,33,4,41,2,6
11,true,0,110,86,2,28,1,7
6,true,1,65,111,22,10,4,3
7,true,0,101,59,9,33,3,7
3,true,0,118,0,5,32,3,7
5,true,1,41,120,49,6,7,3
7,true,1,81,112,45,10,10,4
6,true,0,143,88,9,57,4,7
6,true,0,123,64,0,19,0,4
4,true,1,17,128,53,9,10,1
6,true,0,105,73,6,50,2,10
5,true,0,111,17,9,46,4,7
5,true,1,66,100,30,4,5,1
8,true,0,111,88,2,32,1,7
8,true,0,132,32,1,43,1,10
5,true,0,116,24,4,43,1,7
7,true,0,120,84,7,52,4,10
7,true,1,92,125,29,2,7,1
8,true,0,109,17,4,31,1,6
8,true,1,43,112,18,5,4,1
4,true,0,103,91,10,51,4,7
3,true,0,119,0,0,24,0,6
3,true,1,0,153,64,10,10,4
5,true,0,116,73,7,53,2,10
8,true,1,59,110,26,2,7,1
8,true,0,119,98,4,31,1,4
11,true,0,108,68,10,38,4,4
5,true,1,37,102,23,7,7,3
5,true,0,142,55,7,59,3,10
3,true,0,142,0,6,62,3,10
7,true,0,108,93,6,37,3,7
2,true,0,111,0,4,28,1,4
8,true,1,89,129,44,8,7,1
5,true,0,107,11,10,18,3,4
7,true,0,122,67,9,35,3,5
6,true,1,25,101,13,8,3,2
4,true,0,117,36,9,51,4,7
5,true,1,92,139,51,10,10,4
10,true,1,77,118,16,0,4,0
5,true,0,103,54,9,22,3,5
7,true,1,76,115,55,8,10,4
8,true,0,110,72,10,22,3,4
4,true,0,108,37,8,57,3,7
6,true,0,133,17,0,28,0,7
8,true,0,107,87,5,31,3,7
9,true,1,82,135,68,8,10,4
5,true,0,108,18,8,39,4,4
7,true,0,110,12,6,18,4,6
6,true,0,120,63,9,52,4,10
1,true,0,101,0,8,61,3,10
6,true,0,106,48,5,20,1,4
4,true,1,6,118,37,0,7,0
3,true,1,11,117,19,0,7,0
5,true,0,128,52,10,47,4,7
3,true,0,112,26,1,33,1,7
7,true,0,107,65,9,21,3,3
6,true,1,30,113,45,10,7,4
8,true,0,119,59,5,39,3,7
3,true,0,109,0,10,70,4,10
6,true,1,94,108,16,0,7,0
8,true,1,26,101,20,1,6,1
6,true,0,107,49,7,24,2,4
8,true,1,63,121,33,9,6,4
5,true,1,63,123,31,0,7,0
7,true,0,149,46,5,63,3,10
6,true,0,106,39,7,15,3,3
11,true,1,80,103,14,3,3,1
4,true,0,109,7,2,51,1,10
9,true,1,55,106,14,1,5,1
4,true,0,113,0,6,33,3,10
3,true,0,141,9,6,69,4,10
2,true,1,0,101,34,1,7,1
3,true,0,120,0,1,35,1,7
6,true,0,150,31,5,67,3,10
9,true,1,86,116,39,3,10,1
8,true,0,105,87,3,20,1,2
4,true,0,132,27,9,58,4,10
6,true,1,89,110,15,0,4,0
6,true,1,86,114,15,0,4,0
4,true,1,38,101,15,0,6,0
4,true,0,113,91,10,67,3,10
9,true,1,94,107,24,6,6,2
5,true,0,132,20,0,37,0,7
4,true,0,128,48,6,37,2,7
2,true,0,103,0,10,40,4,7
2,true,0,116,44,0,60,0,10
4,true,1,36,110,35,5,7,3
7,true,1,53,135,48,8,7,3
3,true,0,133,24,0,49,0,7
5,true,0,133,0,2,44,1,7
5,true,0,122,33,3,60,1,10
4,true,0,129,0,0,11,0,4
7,true,0,101,20,1,13,1,3
7,true,1,70,113,24,6,7,2
5,true,0,118,63,5,36,1,7
5,true,1,63,110,73,6,10,4
5,true,0,114,40,2,25,1,7
10,true,0,156,72,0,41,0,7
6,true,0,100,10,2,21,1,3
11,true,1,89,110,14,1,3,1
3,true,0,112,15,9,66,4,10
5,true,1,30,106,32,9,7,4
8,true,0,117,88,0,11,0,4
4,true,0,103,8,8,60,4,10
11,true,0,137,91,8,56,2,10
5,true,0,115,51,6,64,3,10
3,true,0,104,21,1,30,1,7
8,true,0,103,36,10,16,3,6
7,true,0,102,97,10,18,3,4
8,true,1,82,123,45,6,7,4
9,true,0,120,79,7,38,3,7
8,true,0,103,82,9,27,4,7
9,true,0,118,32,1,25,1,4
6,true,0,125,43,1,36,1,6
4,true,0,124,92,9,35,3,7
8,true,1,80,110,24,9,7,4
6,true,0,101,39,9,35,2,7
6,true,1,57,105,14,7,5,2
8,true,0,106,74,10,31,4,6
4,true,1,32,113,50,7,10,3
5,true,0,120,31,10,41,4,7
6,true,1,19,140,47,5,7,3
6,true,0,104,43,9,14,4,4
5,true,0,103,28,1,16,1,3
7,true,1,45,104,13,2,4,1
3,true,0,131,31,1,56,1,10
5,true,0,107,42,9,20,4,4
5,true,1,85,101,40,9,7,4
5,true,0,107,66,10,49,4,10
9,true,1,88,103,22,9,4,3
5,true,0,108,70,3,44,2,7
4,true,0,145,0,10,56,4,10
4,true,0,113,15,9,26,4,4
7,true,0,115,40,8,41,4,6
5,true,0,101,34,4,22,1,3
7,true,1,49,120,35,10,7,3
5,true,1,26,111,45,9,10,2
8,true,1,55,114,22,5,7,3
6,true,1,93,132,44,4,7,1
3,true,0,111,0,9,25,4,3
7,true,1,83,130,51,1,10,1
6,true,1,60,105,20,4,6,1
4,true,1,0,109,21,8,6,3
5,true,0,119,11,1,52,1,7
4,true,0,137,0,9,65,3,10
5,true,1,49,101,55,10,10,3
8,true,0,108,89,4,76,3,10
5,true,0,105,61,7,17,3,4
8,true,0,123,91,8,45,3,7
8,true,0,105,81,1,23,1,4
8,true,0,121,82,2,35,1,7
7,true,1,38,137,30,0,7,0
8,true,1,66,101,41,5,7,3
3,true,0,132,6,9,50,4,7
6,true,1,61,130,41,0,7,0
7,true,0,108,62,10,32,4,7
3,true,1,36,141,69,10,10,2
11,true,1,92,106,19,7,4,3
5,true,0,114,34,5,40,3,7
4,true,0,116,39,6,27,3,6
8,true,0,101,18,4,18,1,3
6,true,0,111,72,8,21,3,3
9,true,0,113,60,5,21,1,3
4,true,0,102,15,10,25,3,4
4,true,0,125,17,9,52,4,10
7,true,0,110,27,2,30,1,3
5,true,0,157,5,6,70,4,10
8,true,0,115,65,7,34,3,7
4,true,0,140,0,9,72,3,10
4,true,1,18,106,20,0,6,0
4,true,0,107,38,3,29,1,7
3,true,1,6,115,63,6,10,1
8,true,0,111,71,6,18,3,6
5,true,1,30,103,51,1,10,1
1,true,0,107,0,0,21,0,3
6,true,0,132,67,4,64,1,10
7,true,1,45,106,38,3,10,1
5,true,0,115,28,10,27,4,7
5,true,0,108,54,5,35,1,7
4,true,0,162,28,8,79,3,10
9,true,0,100,37,9,21,4,3
5,true,0,107,7,3,12,1,4
5,true,1,48,132,58,9,10,4
10,true,0,122,99,10,40,4,7
5,true,0,103,65,1,12,1,3
9,true,0,112,72,6,21,4,3
4,true,0,142,6,10,55,4,10
9,true,1,82,162,83,5,10,3
7,true,0,136,75,8,52,3,10
5,true,0,151,42,0,47,0,7
6,true,0,127,82,9,78,3,10
5,true,0,123,66,1,29,1,7
4,true,1,62,126,73,9,10,1
9,true,0,123,70,8,39,3,7
6,true,0,113,79,8,49,3,7
7,true,0,143,28,0,32,0,7
5,true,0,107,7,1,43,1,7
5,true,0,104,49,9,31,4,7
7,true,0,105,64,10,25,4,6
9,true,0,132,79,9,43,4,7
7,true,1,40,121,38,9,7,4
6,true,0,116,36,10,50,4,10
6,true,0,105,25,6,14,2,4
2,true,1,0,104,31,10,6,4
5,true,0,109,7,7,20,2,3
9,true,1,89,108,54,10,7,3
4,true,0,107,12,4,19,1,3
5,true,0,107,34,6,22,3,4
5,true,1,26,124,68,2,10,1
4,true,0,110,41,9,78,4,10
7,true,0,161,28,0,39,0,4
12,true,0,142,96,0,32,0,6
7,true,0,159,98,0,39,0,7
5,true,0,117,75,9,39,3,6
1,true,1,0,104,64,10,10,3
4,true,1,39,103,65,1,10,1
7,true,0,113,35,9,27,3,7
8,true,0,107,52,7,40,4,7
3,true,0,128,0,6,66,3,10
7,true,0,129,51,7,57,4,10
8,true,0,132,78,8,44,2,7
3,true,1,14,107,67,1,10,1
4,true,0,147,36,10,63,4,10
6,true,0,116,55,5,28,3,6
5,true,0,125,29,9,37,3,7
6,true,0,115,24,2,23,1,3
7,true,1,83,125,61,8,10,3
9,true,1,94,157,76,10,10,4
4,true,0,104,12,7,73,3,10
9,true,1,61,101,53,2,10,1
5,true,0,130,18,6,37,4,7
6,true,0,122,78,4,46,3,7
8,true,0,104,67,3,23,1,3
9,true,1,88,110,34,9,7,4
5,true,0,101,36,1,50,1,7
6,true,0,103,70,3,19,1,3
8,true,0,110,40,6,24,3,4
3,true,0,133,0,0,46,0,7
5,true,0,103,22,4,60,1,10
9,true,1,85,106,60,3,10,1
4,true,1,4,116,33,7,6,3
4,true,0,116,19,3,62,1,10
9,true,0,101,84,2,15,1,4
3,true,1,0,109,47,8,10,1
3,true,1,22,122,55,9,10,4
9,true,1,52,109,25,5,6,1
2,true,0,105,1,7,17,4,3
5,true,0,127,23,4,37,3,7
6,true,0,107,61,6,44,3,7
2,true,0,107,6,10,61,3,10
5,true,0,119,9,9,62,4,7
5,true,0,126,79,5,49,3,7
8,true,1,69,109,23,10,7,4
4,true,1,31,111,26,0,7,0
5,true,0,107,25,10,23,3,4
7,true,0,100,86,0,31,0,7
7,true,1,45,103,56,8,10,4
7,true,0,101,75,9,41,3,7
2,true,1,60,113,43,0,7,0
8,true,0,113,93,2,20,1,6
4,true,0,118,24,10,39,3,7
6,true,0,117,43,6,34,4,7
3,true,0,112,10,10,31,3,6
6,true,0,100,52,10,22,3,4
5,true,0,100,48,5,14,3,4
3,true,0,104,0,10,46,3,7
5,true,0,124,77,0,20,0,2
3,true,0,100,16,2,82,1,10
7,true,0,105,82,2,44,1,10
1,true,0,119,0,0,20,0,4
5,true,1,43,109,40,0,7,0
8,true,0,106,46,10,26,3,4
5,true,0,117,0,9,38,5,6
2,true,0,105,0,7,32,2,6
6,true,0,111,61,5,22,3,4
11,true,1,51,126,44,10,7,4
5,true,1,47,150,59,8,10,4
9,true,0,119,62,1,21,1,3
4,true,0,119,53,1,39,1,7
5,true,1,63,135,62,10,10,3
5,true,0,113,8,3,20,1,7
4,true,0,133,0,2,56,1,10
9,true,1,69,107,20,7,7,3
8,true,0,122,98,6,43,1,7
2,true,0,103,0,8,30,4,5
4,true,0,106,42,7,47,3,7
7,true,1,67,123,60,0,10,0
7,true,1,80,125,68,5,10,2
3,true,0,111,0,2,35,1,7
7,true,0,143,67,1,73,1,10
6,true,0,124,49,1,31,1,7
3,true,0,102,0,9,40,3,7
6,true,0,109,48,5,24,1,4
5,true,0,110,11,1,18,1,4
7,true,0,147,49,0,27,0,7
6,true,1,61,117,41,10,7,4
6,true,0,147,29,5,63,1,10
8,true,0,148,91,10,68,3,10
5,true,1,10,110,39,10,7,3
12,true,1,96,100,20,2,4,1
5,true,0,107,9,6,18,3,6
3,true,0,117,0,10,37,3,4
10,true,1,77,141,17,0,3,0
6,true,0,103,69,7,11,1,2
7,true,0,121,76,0,37,0,7
7,true,1,84,109,21,10,6,3
6,true,1,64,103,39,10,7,4
3,true,0,115,47,9,75,1,10
7,true,0,137,50,10,73,4,10
2,true,1,0,149,40,0,10,0
3,true,0,100,8,2,25,1,4
3,true,1,16,104,15,5,4,3
7,true,1,92,132,35,0,7,0
6,true,0,134,37,1,38,1,7
5,true,1,39,115,30,9,7,4
2,true,0,112,17,1,77,1,10
7,true,0,121,92,5,33,3,4
4,true,1,9,115,16,0,7,0
9,true,0,107,49,1,21,1,3
3,true,0,123,0,1,47,1,7
4,true,1,33,126,38,7,7,3
4,true,0,103,21,0,41,0,7
4,true,0,103,27,3,38,1,6
7,true,0,126,55,9,36,4,6
2,true,0,102,18,9,67,4,10
8,true,1,47,125,58,10,10,3
2,true,0,139,0,8,49,3,7
10,true,1,89,134,47,8,7,4
2,true,0,110,44,10,39,4,6
7,true,1,6,122,30,2,7,1
3,true,0,119,0,9,30,3,7
5,true,0,103,13,7,17,3,2
5,true,0,125,19,8,39,3,6
7,true,0,178,52,9,92,3,10
6,true,0,162,90,6,71,3,10
4,true,0,122,51,7,39,4,7
7,true,1,57,134,51,0,10,0
5,true,0,110,43,2,55,1,7
3,true,1,55,117,49,5,10,1
6,true,0,152,65,10,80,1,10
9,true,0,100,80,6,34,3,7
4,true,0,104,66,4,37,3,7
7,true,1,98,103,32,10,7,4
8,true,1,99,118,11,0,3,0
6,true,0,140,17,0,26,0,3
7,true,0,108,45,1,15,1,2
4,true,0,101,33,9,67,4,10
4,true,1,27,139,54,0,10,0
6,true,1,55,103,44,2,7,1
7,true,0,128,34,9,39,3,7
6,true,0,102,92,6,38,2,7
5,true,0,105,59,4,33,3,7
5,true,0,115,73,9,29,4,4
7,true,0,111,67,3,24,2,4
4,true,0,111,45,10,40,3,6
6,true,0,102,24,3,30,1,6
4,true,0,110,0,2,43,1,6
9,true,0,153,21,8,64,3,10
7,true,0,105,68,8,42,2,7
4,true,1,45,131,19,0,4,0
3,true,0,151,0,7,60,3,10
3,true,0,108,0,10,31,3,7
6,true,1,57,107,15,0,4,0
7,true,0,111,35,7,21,2,3
6,true,0,117,18,9,37,4,6
4,true,0,103,17,4,61,2,7
3,true,1,44,100,28,5,7,3
5,true,1,45,127,50,8,10,3
8,true,1,84,102,13,0,5,0
10,true,0,129,97,9,41,3,7
5,true,0,104,20,9,18,3,3
3,true,1,15,110,24,10,6,3
6,true,0,113,27,8,22,4,4
3,true,0,109,2,4,32,1,6
4,true,0,110,6,6,38,4,7
7,true,0,100,65,8,48,3,10
7,true,0,107,62,9,22,4,4
8,true,0,124,78,0,13,0,4
2,true,0,115,0,6,42,4,7
3,true,0,115,44,4,53,2,10
5,true,0,105,49,0,37,0,7
4,true,0,122,0,0,41,0,7
5,true,0,101,86,4,13,1,3
7,true,1,86,138,29,0,7,0
4,true,0,116,0,10,56,4,10
11,true,1,88,143,53,9,10,4
2,true,0,110,0,8,52,4,7
10,true,0,131,81,10,44,3,7
5,true,0,121,29,9,45,4,7
4,true,0,104,10,7,20,1,3
4,true,0,123,12,6,44,3,7
6,true,0,135,69,7,51,4,7
3,true,0,101,9,4,15,2,3
7,true,0,112,50,4,19,2,3
6,true,0,102,53,9,53,4,7
7,true,0,118,19,9,58,4,10
6,true,0,122,74,7,58,3,10
5,true,0,100,30,5,25,1,3
5,true,1,69,124,31,4,7,1
5,true,1,56,129,50,9,10,4
